app_id,lib_name,lib_type,TargetedAds,MobileAnalytics,Analytics,AnyTrackingLibrary
africa.bundle.mobile.app,Appsflyer,Targeted ads,True,False,False,True
africa.bundle.mobile.app,Bumptech,Utility,False,False,False,False
africa.bundle.mobile.app,Google Ads,Targeted ads,True,False,False,True
africa.bundle.mobile.app,Jakewharton,Ui component,False,False,False,False
africa.bundle.mobile.app,Squareup,Payment,False,False,False,False
africa.bundle.mobile.app,Facebook,Social networking service,False,False,False,False
africa.buycoins.buycoinsx.basic,Facebook,Social networking service,False,False,False,False
africa.buycoins.buycoinsx.basic,Adobe,Utility,False,False,False,False
app.goodcrypto,Squareup,Payment,False,False,False,False
app.goodcrypto,Twitter,Social networking service,False,False,False,False
app.goodcrypto,Phonegap,Utility,False,False,False,False
app.goodcrypto,Facebook,Social networking service,False,False,False,False
app.goodcrypto,Google Ads,Targeted ads,True,False,False,True
app.hodlify,Fasterxml,Utility,False,False,False,False
app.odapplications.bitstashwallet,Squareup,Payment,False,False,False,False
app.odapplications.bitstashwallet,Fasterxml,Utility,False,False,False,False
app.odapplications.bitstashwallet,Eclipse,Utility,False,False,False,False
bitcoin.twenty.twenty,Squareup,Payment,False,False,False,False
bitcoin.twenty.twenty,Jcraft,Utility,False,False,False,False
bitcoin.twenty.twenty,Github,Utility,False,False,False,False
bitcoin.twenty.twenty,Jakewharton,Ui component,False,False,False,False
cash.usdx.wallet,Squareup,Payment,False,False,False,False
cash.usdx.wallet,Facebook,Social networking service,False,False,False,False
cash.usdx.wallet,Adobe,Utility,False,False,False,False
cash.usdx.wallet,Google Ads,Targeted ads,True,False,False,True
co.bitx.android.wallet,Fasterxml,Utility,False,False,False,False
co.bitx.android.wallet,Github,Utility,False,False,False,False
co.bitx.android.wallet,Facebook,Social networking service,False,False,False,False
co.bitx.android.wallet,Bumptech,Utility,False,False,False,False
co.bitx.android.wallet,Google Analytics,Mobile analytics,False,True,False,True
co.bitx.android.wallet,Squareup,Payment,False,False,False,False
co.hodlwallet,Squareup,Payment,False,False,False,False
co.id.dompet.btc.indonesia,Github,Utility,False,False,False,False
co.id.dompet.btc.indonesia,Crashlytics,Utilities,False,False,False,False
co.id.dompet.btc.indonesia,Google Ads,Targeted ads,True,False,False,True
com.adb.adbcoin,Squareup,Payment,False,False,False,False
com.adb.adbcoin,Github,Utility,False,False,False,False
com.adb.adbcoin,Facebook,Social networking service,False,False,False,False
com.adb.adbcoin,Bumptech,Utility,False,False,False,False
com.anxbtc.android,Fasterxml,Utility,False,False,False,False
com.anxbtc.android,Jakewharton,Ui component,False,False,False,False
com.anxbtc.android,Squareup,Payment,False,False,False,False
com.app.asbazar59,Bumptech,Utility,False,False,False,False
com.app.asbazar59,Google Ads,Targeted ads,True,False,False,True
com.app.belfrics,Jakewharton,Ui component,False,False,False,False
com.app.belfrics,Squareup,Payment,False,False,False,False
com.app.belfrics,Fasterxml,Utility,False,False,False,False
com.app.belfrics,Github,Utility,False,False,False,False
com.app.belfrics,Crashlytics,Utilities,False,False,False,False
com.app.belfrics,Google Ads,Targeted ads,True,False,False,True
com.app.belfrics,Google Analytics,Mobile analytics,False,True,False,True
com.application.bitcoiva,Github,Utility,False,False,False,False
com.application.blocdesk,Crashlytics,Utilities,False,False,False,False
com.application.blocdesk,Google Ads,Targeted ads,True,False,False,True
com.apptrack.coinom,Squareup,Payment,False,False,False,False
com.apptrack.coinom,Fasterxml,Utility,False,False,False,False
com.apptrack.coinom,Google Ads,Targeted ads,True,False,False,True
com.bcoiner.webviewapp,Google Ads,Targeted ads,True,False,False,True
com.bcoiner.webviewapp,Google Analytics,Mobile analytics,False,True,False,True
com.bitbns,Github,Utility,False,False,False,False
com.bitbns,Facebook,Social networking service,False,False,False,False
com.bitbns,Appsflyer,Targeted ads,True,False,False,True
com.bitbns,Adobe,Utility,False,False,False,False
com.bitbns,Google Ads,Targeted ads,True,False,False,True
com.bitbns,Squareup,Payment,False,False,False,False
com.bitcoinglobal,Github,Utility,False,False,False,False
com.bitcoinglobal,Facebook,Social networking service,False,False,False,False
com.bitcoinglobal,Bumptech,Utility,False,False,False,False
com.bitcoinglobal,Google Ads,Targeted ads,True,False,False,True
com.bitcoininc.bitcoinpay,Squareup,Payment,False,False,False,False
com.bitcoininc.bitcoinpay,Google Ads,Targeted ads,True,False,False,True
com.bitcoininc.bitcoinpay,Google Analytics,Mobile analytics,False,True,False,True
com.bitcoininc.bitcoinpay,HOCKETAPP,Utility,False,False,False,False
com.bitexuae,Facebook,Social networking service,False,False,False,False
com.bitexuae,Adobe,Utility,False,False,False,False
com.bitexuae,Google Ads,Targeted ads,True,False,False,True
com.bitkub,Jakewharton,Ui component,False,False,False,False
com.bitkub,Github,Utility,False,False,False,False
com.bitkub,Facebook,Social networking service,False,False,False,False
com.bitkub,Appsflyer,Targeted ads,True,False,False,True
com.bitkub,Adobe,Utility,False,False,False,False
com.bitkub,Google Ads,Targeted ads,True,False,False,True
com.bitkub,Squareup,Payment,False,False,False,False
com.bitmart.bitmarket,Weibo,Social networking service,False,False,False,False
com.bitmart.bitmarket,Facebook,Social networking service,False,False,False,False
com.bitmart.bitmarket,Squareup,Payment,False,False,False,False
com.bitmart.bitmarket,Twitter,Social networking service,False,False,False,False
com.bitmart.bitmarket,Tencent,Targeted ads,True,False,False,True
com.bitmart.bitmarket,Bumptech,Utility,False,False,False,False
com.bitpay.wallet,Google Ads,Targeted ads,True,False,False,True
com.bitpay.wallet,Google Analytics,Mobile analytics,False,True,False,True
com.bitso.wallet,Urbanairship,Payment,False,False,False,False
com.bitso.wallet,Urban Ariship,Targeted ads,True,False,False,True
com.bitso.wallet,Facebook,Social networking service,False,False,False,False
com.bitso.wallet,Appsflyer,Targeted ads,True,False,False,True
com.bitso.wallet,Apptimize,Mobile analytics,False,True,False,True
com.bitso.wallet,Google Ads,Targeted ads,True,False,False,True
com.bitvirya.app,Github,Utility,False,False,False,False
com.bitvirya.app,Intuit,Payment,False,False,False,False
com.bitvirya.app,Push,Utility,False,False,False,False
com.bitvirya.app,Bumptech,Utility,False,False,False,False
com.bityard.us2,adjust,Mobile analytics,False,True,False,True
com.bityard.us2,Google Ads,Targeted ads,True,False,False,True
com.blockcloud,Facebook,Social networking service,False,False,False,False
com.blockcloud,Adobe,Utility,False,False,False,False
com.blockfi.mobile,Fasterxml,Utility,False,False,False,False
com.blockfi.mobile,Facebook,Social networking service,False,False,False,False
com.blockfi.mobile,Squareup,Payment,False,False,False,False
com.blockfolio.blockfolio,Jakewharton,Ui component,False,False,False,False
com.blockfolio.blockfolio,Squareup,Payment,False,False,False,False
com.blockfolio.blockfolio,Github,Utility,False,False,False,False
com.blockfolio.blockfolio,Facebook,Social networking service,False,False,False,False
com.blockfolio.blockfolio,Appsflyer,Targeted ads,True,False,False,True
com.blockfolio.blockfolio,Adobe,Utility,False,False,False,False
com.blockfolio.blockfolio,Bumptech,Utility,False,False,False,False
com.blockfolio.blockfolio,Google Ads,Targeted ads,True,False,False,True
com.bokucoin.app,Github,Utility,False,False,False,False
com.bokucoin.app,Push,Utility,False,False,False,False
com.bokucoin.app,Bumptech,Utility,False,False,False,False
com.btcontract.wallettest,Github,Utility,False,False,False,False
com.btcturk.pro,Squareup,Payment,False,False,False,False
com.btcturk.pro,adjust,Mobile analytics,False,True,False,True
com.btcturk.pro,Github,Utility,False,False,False,False
com.btcturk.pro,Facebook,Social networking service,False,False,False,False
com.btcturk.pro,Google Ads,Targeted ads,True,False,False,True
com.btuprotocol.btu_wallet,adjust,Mobile analytics,False,True,False,True
com.btuprotocol.btu_wallet,Facebook,Social networking service,False,False,False,False
com.btuprotocol.btu_wallet,Google Ads,Targeted ads,True,False,False,True
com.btuprotocol.btu_wallet,Google Analytics,Mobile analytics,False,True,False,True
com.buda.crypto,Fasterxml,Utility,False,False,False,False
com.buda.crypto,Github,Utility,False,False,False,False
com.buda.crypto,Crashlytics,Utilities,False,False,False,False
com.buda.crypto,Phonegap,Utility,False,False,False,False
com.buda.crypto,Google Ads,Targeted ads,True,False,False,True
com.buda.crypto,Google Analytics,Mobile analytics,False,True,False,True
com.burency.app,Jakewharton,Ui component,False,False,False,False
com.burency.app,Nostra13,Utility,False,False,False,False
com.burency.app,Squareup,Payment,False,False,False,False
com.burency.app,Umeng,Mobile analytics,False,True,False,True
com.burency.app,Tencent,Targeted ads,True,False,False,True
com.burency.app,Github,Utility,False,False,False,False
com.burency.app,Crashlytics,Utilities,False,False,False,False
com.burency.app,Bumptech,Utility,False,False,False,False
com.caramba.StellarWallet,Push,Utility,False,False,False,False
com.caramba.StellarWallet,Phonegap,Utility,False,False,False,False
com.caramba.StellarWallet,Google Ads,Targeted ads,True,False,False,True
com.cobinhood.exchange,Github,Utility,False,False,False,False
com.cobinhood.exchange,Crashlytics,Utilities,False,False,False,False
com.cobinhood.exchange,Jakewharton,Ui component,False,False,False,False
com.cobinhood.exchange,Facebook,Social networking service,False,False,False,False
com.cobinhood.exchange,Squareup,Payment,False,False,False,False
com.cobinhood.exchange,Appsflyer,Targeted ads,True,False,False,True
com.cobinhood.exchange,Bumptech,Utility,False,False,False,False
com.cobinhood.exchange,Google Ads,Targeted ads,True,False,False,True
com.cobinhood.exchange,Google Analytics,Mobile analytics,False,True,False,True
com.coinburp.mobile,Mixpanel,Mobile analytics,False,True,False,True
com.coinburp.mobile,Github,Utility,False,False,False,False
com.coinburp.mobile,Facebook,Social networking service,False,False,False,False
com.coinburp.mobile,Appsflyer,Targeted ads,True,False,False,True
com.coinburp.mobile,Adobe,Utility,False,False,False,False
com.coinburp.mobile,Google Ads,Targeted ads,True,False,False,True
com.coindcx,adjust,Mobile analytics,False,True,False,True
com.coindcx,Google Ads,Targeted ads,True,False,False,True
com.coindcx.btc,adjust,Mobile analytics,False,True,False,True
com.coindcx.btc,Google Ads,Targeted ads,True,False,False,True
com.coindcx.btc,Google Analytics,Mobile analytics,False,True,False,True
com.coindeal,Github,Utility,False,False,False,False
com.coindeal,Facebook,Social networking service,False,False,False,False
com.coindeal,Bumptech,Utility,False,False,False,False
com.coindeal,Google Ads,Targeted ads,True,False,False,True
com.coinmarket.android,Github,Utility,False,False,False,False
com.coinmarket.android,Facebook,Social networking service,False,False,False,False
com.coinmarket.android,Twitter,Social networking service,False,False,False,False
com.coinmarket.android,Google Ads,Targeted ads,True,False,False,True
com.coinmarket.android,Appsflyer,Targeted ads,True,False,False,True
com.coinmarket.android,Bumptech,Utility,False,False,False,False
com.coinmarket.android,Nostra13,Utility,False,False,False,False
com.coinmarket.android,Squareup,Payment,False,False,False,False
com.coinmarket.android,Loopj,Utility,False,False,False,False
com.coinmotion,Facebook,Social networking service,False,False,False,False
com.coinmotion,Google Ads,Targeted ads,True,False,False,True
com.coinpaprika.coins,Jakewharton,Ui component,False,False,False,False
com.coinpaprika.coins,Squareup,Payment,False,False,False,False
com.coinpaprika.coins,Appsflyer,Targeted ads,True,False,False,True
com.coinpaprika.coins,Bumptech,Utility,False,False,False,False
com.coinpay,Squareup,Payment,False,False,False,False
com.coinpoket,Github,Utility,False,False,False,False
com.coinpoket,Bumptech,Utility,False,False,False,False
com.CoinsBank.CoinsBank,Github,Utility,False,False,False,False
com.CoinsBank.CoinsBank,Bumptech,Utility,False,False,False,False
com.colodax.colodax,Github,Utility,False,False,False,False
com.colodax.colodax,Google Ads,Targeted ads,True,False,False,True
com.coolbitx.cwsapp,Fasterxml,Utility,False,False,False,False
com.coolbitx.cwsapp,Flurry,Analytics,False,False,True,True
com.coolbitx.cwsapp,Google Ads,Targeted ads,True,False,False,True
com.coolbitx.cwsapp,Facebook,Social networking service,False,False,False,False
com.coolbitx.cwsapp,Adobe,Utility,False,False,False,False
com.coolbitx.cwsapp,Bumptech,Utility,False,False,False,False
com.coolbitx.cwsapp,Squareup,Payment,False,False,False,False
com.coolbitx.cwsapp,Push,Utility,False,False,False,False
com.crypter.cryptocyrrency,Unity3d,Game engine,False,False,False,False
com.crypter.cryptocyrrency,AdColony (Jirbo),Targeted ads,True,False,False,True
com.crypter.cryptocyrrency,Twitter,Social networking service,False,False,False,False
com.crypter.cryptocyrrency,Unity Ads,Targeted ads,True,False,False,True
com.crypter.cryptocyrrency,Github,Utility,False,False,False,False
com.crypter.cryptocyrrency,Facebook,Social networking service,False,False,False,False
com.crypter.cryptocyrrency,Bumptech,Utility,False,False,False,False
com.crypter.cryptocyrrency,Google Ads,Targeted ads,True,False,False,True
com.cryptocurrency.jtechtrade,Facebook,Social networking service,False,False,False,False
com.cryptocurrency.jtechtrade,Bumptech,Utility,False,False,False,False
com.cryptocurrency.jtechtrade,Google Ads,Targeted ads,True,False,False,True
com.cryptocurrency.jtechtrade,Google Analytics,Mobile analytics,False,True,False,True
com.cryptooriented.exchanges,Facebook,Social networking service,False,False,False,False
com.cryptooriented.exchanges,Google Ads,Targeted ads,True,False,False,True
com.currency.exchange.prod2,Appsflyer,Targeted ads,True,False,False,True
com.currency.exchange.prod2,Google Ads,Targeted ads,True,False,False,True
com.czprime,Googlecode,Development aid,False,False,False,False
com.digifinex.app,Github,Utility,False,False,False,False
com.digifinex.app,Jakewharton,Ui component,False,False,False,False
com.digifinex.app,Squareup,Payment,False,False,False,False
com.digifinex.app,Tencent,Targeted ads,True,False,False,True
com.digifinex.app,Google Ads,Targeted ads,True,False,False,True
com.digifinex.app,Bumptech,Utility,False,False,False,False
com.dmaxwallet,Facebook,Social networking service,False,False,False,False
com.dmaxwallet,Adobe,Utility,False,False,False,False
com.dsdaq.mobiletrader,Github,Utility,False,False,False,False
com.dsdaq.mobiletrader,Squareup,Payment,False,False,False,False
com.dsdaq.mobiletrader,Bumptech,Utility,False,False,False,False
com.dsdaq.mobiletrader,Google Ads,Targeted ads,True,False,False,True
com.emberfund.ember,Mixpanel,Mobile analytics,False,True,False,True
com.emberfund.ember,Crashlytics,Utilities,False,False,False,False
